id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
45525,9000.0,3,13.66,306.12,C,C3,97543.0,10+ years,1,40000.0,1,2014-11-01,0,2,99.0,8,7.05,0.0,665.0,669.0,9.0,1.0,1.0,4780.0,61.3,25.0,1,0,Feb-1995,5.0,1.0,0.0,1.0,4.0,4.0,2.0,5.0,15.0,5.0,10.0,4.0,9.0,0.0,0.0,0.0,2.0
84683,5000.0,3,9.17,159.4,B,B2,58098.0,1 year,1,43300.0,2,2015-08-01,0,0,312.0,12,22.81,0.0,665.0,669.0,6.0,3.0,1.0,4310.0,45.4,20.0,0,0,Dec-1989,0.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,2.0,6.0,17.0,3.0,6.0,0.0,0.0,0.0,0.0
233150,8000.0,3,21.0,301.41,E,E2,292485.0,5 years,1,72000.0,0,2013-06-01,0,12,34.0,18,24.1,0.0,685.0,689.0,18.0,0.0,0.0,15729.0,47.3,52.0,0,0,May-1996,261.0,1.0,0.0,5.0,12.0,12.0,6.0,12.0,16.0,16.0,35.0,12.0,18.0,0.0,0.0,0.0,5.0
96965,3800.0,3,13.49,128.94,C,C2,286.0,9 years,0,52000.0,2,2016-11-01,0,0,657.0,17,6.69,0.0,685.0,689.0,7.0,2.0,0.0,5014.0,55.1,12.0,0,0,Oct-1999,0.0,1.0,0.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,6.0,3.0,7.0,0.0,0.0,0.0,2.0
333733,27000.0,3,7.26,836.9,A,A4,1623.0,9 years,1,100000.0,0,2015-12-01,0,4,268.0,8,18.22,0.0,735.0,739.0,10.0,0.0,0.0,27464.0,47.1,14.0,0,0,Dec-1997,4.0,1.0,0.0,4.0,5.0,5.0,7.0,7.0,4.0,8.0,10.0,5.0,10.0,0.0,0.0,0.0,2.0
118456,9850.0,3,8.18,309.49,B,B1,722.0,< 1 year,1,85000.0,0,2015-05-01,0,4,309.0,30,15.05,0.0,720.0,724.0,7.0,0.0,0.0,40491.0,92.0,17.0,0,0,Apr-2000,4.0,1.0,0.0,3.0,3.0,3.0,3.0,4.0,6.0,6.0,7.0,3.0,7.0,0.0,0.0,0.0,1.0
686933,3500.0,3,13.49,118.76,C,C2,1485.0,1 year,1,30000.0,1,2016-07-01,0,0,241.0,7,23.52,1.0,680.0,684.0,7.0,0.0,0.0,2060.0,55.7,12.0,0,0,Sep-2009,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,7.0,4.0,5.0,3.0,7.0,0.0,0.0,1.0,0.0
550796,8400.0,3,16.99,299.45,D,D1,255727.0,3 years,1,47000.0,2,2013-12-01,0,0,17.0,13,11.28,2.0,695.0,699.0,15.0,0.0,0.0,7845.0,25.8,29.0,1,0,Mar-2006,252.0,1.0,0.0,9.0,10.0,10.0,9.0,13.0,2.0,13.0,27.0,10.0,15.0,0.0,0.0,0.0,7.0
78522,8000.0,3,9.17,255.04,B,B2,169975.0,< 1 year,0,30000.0,2,2016-01-01,0,0,356.0,32,21.76,1.0,690.0,694.0,5.0,0.0,0.0,4334.0,72.2,15.0,0,0,Apr-2005,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,5.0,4.0,10.0,3.0,5.0,0.0,0.0,0.0,1.0
15817,9325.0,3,10.16,301.6,B,B1,300961.0,5 years,0,43000.0,2,2012-08-01,0,1,472.0,3,20.68,0.0,725.0,729.0,11.0,0.0,0.0,17769.0,97.6,36.0,1,0,Jun-1998,1826.0,1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,11.0,NA,NA,NA,NA
423196,9000.0,3,14.31,308.96,C,C4,12796.0,10+ years,0,40000.0,1,2015-01-01,0,0,9.0,7,25.98,1.0,690.0,694.0,10.0,0.0,0.0,3895.0,27.4,14.0,1,0,Aug-1999,0.0,1.0,1.0,1.0,6.0,6.0,2.0,2.0,5.0,8.0,8.0,6.0,10.0,0.0,0.0,1.0,4.0
64352,10050.0,3,13.11,339.16,B,B4,304254.0,2 years,1,85000.0,0,2013-04-01,0,0,14.0,11,16.81,0.0,665.0,669.0,16.0,1.0,1.0,9678.0,73.4,23.0,1,0,Jul-2004,38.0,1.0,0.0,7.0,13.0,13.0,9.0,13.0,3.0,15.0,20.0,13.0,16.0,0.0,0.0,0.0,0.0
259341,15000.0,5,7.89,303.36,A,A5,28420.0,< 1 year,0,120000.0,0,2015-10-01,0,0,72.0,10,6.24,0.0,725.0,729.0,11.0,0.0,0.0,8047.0,40.0,17.0,0,0,Feb-1993,0.0,1.0,0.0,4.0,4.0,4.0,8.0,9.0,6.0,8.0,9.0,4.0,11.0,0.0,0.0,0.0,2.0
644944,10000.0,3,17.99,361.48,D,D2,5582.0,< 1 year,0,87000.0,1,2016-07-01,0,0,531.0,14,33.1,6.0,670.0,674.0,17.0,0.0,0.0,2723.0,22.9,38.0,1,0,Jun-2007,0.0,1.0,8.0,4.0,6.0,6.0,4.0,5.0,25.0,8.0,10.0,6.0,17.0,0.0,0.0,5.0,4.0
96428,3500.0,3,7.51,108.89,A,A3,294632.0,2 years,0,35000.0,0,2012-02-01,0,0,69.0,26,19.99,0.0,760.0,764.0,5.0,0.0,0.0,5684.0,25.6,9.0,1,0,Oct-1986,60951.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475980,12600.0,3,9.17,401.68,B,B1,22947.0,5 years,1,45000.0,0,2014-07-01,0,4,157.0,8,26.13,0.0,665.0,669.0,24.0,0.0,0.0,16812.0,82.8,40.0,1,0,May-2002,4.0,1.0,0.0,5.0,7.0,7.0,5.0,13.0,24.0,7.0,16.0,7.0,24.0,0.0,0.0,0.0,2.0
35058,10000.0,5,13.98,232.58,C,C3,197960.0,2 years,0,73000.0,0,2014-06-01,0,4,48.0,10,9.57,0.0,675.0,679.0,22.0,0.0,0.0,8266.0,76.5,42.0,1,0,Sep-2004,4.0,1.0,1.0,5.0,5.0,5.0,5.0,9.0,29.0,6.0,12.0,5.0,22.0,0.0,0.0,0.0,3.0
664551,15000.0,5,17.57,377.41,D,D4,178374.0,9 years,2,45000.0,1,2014-10-01,1,0,160.0,4,32.47,0.0,690.0,694.0,26.0,0.0,0.0,13523.0,47.8,39.0,0,0,Sep-1999,0.0,1.0,1.0,4.0,11.0,11.0,5.0,8.0,23.0,12.0,15.0,11.0,26.0,0.0,0.0,0.0,5.0
486241,13200.0,3,5.32,397.52,A,A1,106.0,10+ years,0,116870.0,0,2015-12-01,0,4,354.0,26,23.27,0.0,715.0,719.0,28.0,0.0,0.0,41417.0,50.6,44.0,0,0,Mar-1992,4.0,1.0,0.0,14.0,17.0,17.0,15.0,22.0,11.0,22.0,31.0,18.0,28.0,0.0,0.0,0.0,4.0
532232,13000.0,3,11.99,431.73,B,B3,38.0,10+ years,1,88000.0,2,2014-03-01,0,0,134.0,8,18.27,0.0,695.0,699.0,11.0,0.0,0.0,15931.0,63.5,32.0,1,0,Aug-2000,0.0,1.0,3.0,4.0,4.0,4.0,4.0,13.0,7.0,8.0,20.0,4.0,11.0,0.0,0.0,0.0,3.0
140985,12000.0,3,7.9,375.49,A,A4,50542.0,3 years,0,63000.0,0,2012-06-01,0,0,47.0,17,4.51,0.0,725.0,729.0,10.0,0.0,0.0,55287.0,42.9,24.0,1,0,Apr-2000,0.0,1.0,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,10.0,NA,NA,NA,NA
124556,10000.0,3,17.99,361.48,D,D2,125953.0,< 1 year,1,29000.0,2,2016-06-01,1,0,491.0,30,22.72,0.0,660.0,664.0,5.0,0.0,0.0,11890.0,67.9,7.0,0,0,Dec-2012,0.0,1.0,0.0,3.0,5.0,5.0,3.0,5.0,0.0,5.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0
731144,15850.0,3,11.49,522.6,B,B5,38.0,2 years,1,42000.0,0,2016-07-01,1,0,731.0,0,27.71,0.0,705.0,709.0,19.0,0.0,0.0,8240.0,45.3,26.0,0,0,Jan-2003,0.0,1.0,0.0,1.0,2.0,2.0,4.0,5.0,16.0,7.0,10.0,2.0,19.0,0.0,0.0,0.0,1.0
283706,25000.0,3,6.68,768.28,A,A3,184.0,10+ years,0,100000.0,1,2015-04-01,0,4,518.0,1,25.35,0.0,720.0,724.0,21.0,0.0,0.0,35691.0,43.1,43.0,0,0,Jan-1992,4.0,1.0,0.0,5.0,8.0,8.0,11.0,18.0,12.0,17.0,28.0,8.0,21.0,0.0,0.0,0.0,5.0
288989,6000.0,3,7.89,187.72,A,A5,151769.0,3 years,0,28392.0,0,2016-03-01,0,0,554.0,15,27.6,0.0,705.0,709.0,10.0,0.0,0.0,7533.0,50.6,16.0,0,0,Nov-2002,0.0,1.0,0.0,2.0,4.0,4.0,2.0,3.0,8.0,5.0,6.0,4.0,10.0,0.0,0.0,0.0,0.0
349789,15000.0,3,9.17,478.19,B,B2,2818.0,2 years,0,109200.0,0,2015-06-01,0,4,399.0,37,15.95,0.0,665.0,669.0,7.0,0.0,0.0,20188.0,89.7,29.0,0,0,Jul-2004,4.0,1.0,0.0,3.0,5.0,5.0,3.0,9.0,9.0,5.0,20.0,5.0,7.0,0.0,0.0,0.0,2.0
643562,10000.0,3,8.18,314.2,B,B1,2659.0,10+ years,0,62000.0,0,2015-05-01,1,0,27.0,12,26.17,0.0,685.0,689.0,10.0,0.0,0.0,13118.0,53.5,19.0,0,0,Mar-1989,0.0,1.0,1.0,3.0,6.0,6.0,3.0,4.0,8.0,6.0,8.0,6.0,10.0,0.0,0.0,0.0,1.0
528835,7000.0,3,7.97,219.26,A,A5,2713.0,10+ years,1,48000.0,1,2017-12-01,1,0,17.0,13,2.2,0.0,715.0,719.0,10.0,0.0,0.0,2725.0,5.2,26.0,0,1,Jun-1997,0.0,1.0,1.0,1.0,2.0,2.0,3.0,10.0,4.0,9.0,22.0,2.0,10.0,0.0,0.0,0.0,1.0
797019,16000.0,5,13.53,368.41,B,B5,32.0,< 1 year,1,137000.0,1,2014-01-01,1,0,31.0,2,6.07,0.0,685.0,689.0,13.0,0.0,0.0,15217.0,48.9,32.0,1,0,May-1996,0.0,1.0,2.0,6.0,8.0,8.0,9.0,9.0,9.0,12.0,19.0,8.0,13.0,0.0,0.0,0.0,1.0
797864,11200.0,3,11.47,369.18,B,B5,184.0,10+ years,0,120000.0,1,2016-02-01,0,0,72.0,10,3.21,0.0,675.0,679.0,7.0,0.0,0.0,4532.0,76.8,11.0,0,0,Sep-1988,2.0,1.0,1.0,4.0,5.0,5.0,5.0,7.0,0.0,6.0,10.0,5.0,7.0,0.0,0.0,0.0,2.0
223628,8000.0,3,7.9,250.33,A,A4,97.0,1 year,1,30000.0,0,2013-11-01,0,4,32.0,21,26.2,0.0,715.0,719.0,7.0,1.0,1.0,5934.0,24.6,19.0,1,0,Apr-1998,4.0,1.0,0.0,2.0,3.0,3.0,2.0,6.0,3.0,6.0,14.0,3.0,7.0,0.0,0.0,0.0,1.0
705918,15000.0,5,13.99,348.95,C,C4,29516.0,2 years,1,68473.0,1,2015-10-01,0,0,2.0,2,12.0,0.0,680.0,684.0,6.0,0.0,0.0,5789.0,89.1,17.0,0,0,Sep-2001,0.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,12.0,4.0,5.0,3.0,6.0,0.0,0.0,0.0,2.0
631753,12000.0,5,15.61,289.34,C,C5,205033.0,< 1 year,1,45760.0,1,2014-04-01,1,0,463.0,48,25.05,0.0,685.0,689.0,9.0,0.0,0.0,11793.0,58.1,22.0,0,0,May-2003,0.0,1.0,0.0,2.0,4.0,4.0,2.0,6.0,12.0,5.0,10.0,4.0,9.0,0.0,0.0,0.0,2.0
225519,22000.0,5,19.22,573.36,D,D5,345475.0,3 years,1,108795.0,2,2012-05-01,0,4,317.0,36,14.74,0.0,685.0,689.0,10.0,0.0,0.0,35127.0,72.9,11.0,1,0,Jun-2006,342.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776289,4000.0,3,13.99,136.7,C,C3,1196.0,< 1 year,1,20000.0,1,2016-12-01,1,4,120.0,21,5.28,0.0,680.0,684.0,11.0,0.0,0.0,3620.0,75.4,13.0,0,0,Sep-2011,4.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,10.0,2.0,3.0,2.0,11.0,0.0,0.0,0.0,1.0
413545,5000.0,3,10.42,162.33,B,B3,1105.0,8 years,0,60000.0,1,2017-11-01,0,0,104.0,23,23.94,0.0,715.0,719.0,12.0,1.0,0.0,8483.0,24.8,21.0,1,0,Jun-2001,0.0,1.0,0.0,5.0,5.0,5.0,8.0,9.0,6.0,9.0,13.0,5.0,12.0,0.0,0.0,0.0,2.0
294872,7000.0,3,6.11,213.31,A,A1,4008.0,6 years,0,36000.0,1,2018-07-01,0,4,56.0,8,23.2,0.0,775.0,779.0,7.0,0.0,0.0,5578.0,16.8,13.0,0,0,Jun-2012,4.0,1.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,7.0,0.0,0.0,0.0,0.0
388707,14975.0,3,15.31,521.39,C,C4,1634.0,< 1 year,0,50000.0,1,2014-03-01,0,0,725.0,4,13.37,0.0,670.0,674.0,9.0,0.0,0.0,9959.0,48.1,15.0,1,0,Sep-2005,0.0,1.0,0.0,4.0,6.0,6.0,4.0,8.0,3.0,6.0,11.0,6.0,9.0,0.0,0.0,0.0,4.0
21165,12000.0,5,11.11,261.57,B,B5,231398.0,3 years,0,60000.0,1,2011-04-01,0,4,160.0,4,8.9,0.0,730.0,734.0,5.0,0.0,0.0,15546.0,79.7,7.0,1,0,Nov-1998,8046.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232477,20000.0,5,22.74,560.83,E,E1,6093.0,10+ years,1,59859.0,0,2016-11-01,0,0,80.0,21,14.25,0.0,665.0,669.0,9.0,0.0,0.0,15147.0,75.7,14.0,0,0,Sep-2004,0.0,1.0,0.0,3.0,4.0,4.0,5.0,5.0,2.0,8.0,12.0,4.0,9.0,0.0,0.0,0.0,1.0
711306,21225.0,3,25.69,851.67,F,F1,54.0,NA,1,52297.0,2,2016-08-01,1,0,38.0,21,34.28,0.0,660.0,664.0,12.0,1.0,1.0,15302.0,75.0,33.0,0,0,Jul-1987,2.0,1.0,0.0,5.0,9.0,9.0,5.0,9.0,14.0,9.0,19.0,9.0,12.0,0.0,0.0,0.0,3.0
733978,20000.0,3,12.49,668.98,B,B5,192673.0,10+ years,0,65000.0,1,2014-07-01,0,4,512.0,21,33.29,0.0,715.0,719.0,7.0,0.0,0.0,9550.0,74.0,26.0,1,0,Feb-1998,4.0,1.0,1.0,2.0,3.0,3.0,2.0,8.0,12.0,3.0,12.0,3.0,7.0,0.0,0.0,0.0,3.0
521827,12000.0,3,11.99,398.52,B,B5,10865.0,3 years,0,55000.0,1,2017-11-01,0,0,91.0,7,20.29,0.0,695.0,699.0,8.0,0.0,0.0,10908.0,36.9,13.0,0,0,Jan-2007,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0
721307,10000.0,3,10.72,326.07,B,B2,54.0,NA,0,80000.0,1,2018-11-01,0,0,265.0,7,1.13,0.0,740.0,744.0,11.0,0.0,0.0,1720.0,5.9,40.0,0,0,Dec-1991,0.0,1.0,0.0,2.0,3.0,3.0,5.0,8.0,20.0,10.0,18.0,3.0,11.0,0.0,0.0,0.0,2.0
69665,5600.0,3,15.31,194.98,C,C5,127387.0,3 years,1,80000.0,2,2016-06-01,0,10,141.0,13,30.68,0.0,745.0,749.0,12.0,0.0,0.0,44825.0,42.3,19.0,0,0,Jan-2001,11.0,1.0,0.0,5.0,6.0,6.0,8.0,11.0,4.0,10.0,14.0,6.0,12.0,0.0,0.0,0.0,1.0
286130,5000.0,3,18.25,181.39,D,D2,289216.0,5 years,0,40000.0,0,2013-06-01,1,5,104.0,23,22.44,0.0,685.0,689.0,13.0,0.0,0.0,3283.0,27.8,17.0,0,0,Jun-2000,63.0,1.0,6.0,2.0,2.0,2.0,2.0,3.0,13.0,2.0,4.0,2.0,13.0,0.0,0.0,0.0,0.0
349313,9000.0,3,20.2,335.4,D,D5,29.0,10+ years,1,54000.0,0,2013-10-01,0,0,74.0,30,4.91,0.0,670.0,674.0,7.0,0.0,0.0,4739.0,56.4,14.0,1,0,Dec-2000,0.0,1.0,2.0,1.0,6.0,6.0,1.0,5.0,0.0,7.0,14.0,6.0,7.0,0.0,0.0,0.0,3.0
315554,10000.0,3,12.69,335.45,C,C2,427.0,2 years,1,47000.0,0,2015-07-01,0,0,244.0,14,38.92,2.0,660.0,664.0,16.0,0.0,0.0,27629.0,80.8,44.0,0,0,Apr-1988,0.0,1.0,0.0,7.0,9.0,9.0,7.0,16.0,12.0,14.0,30.0,9.0,16.0,0.0,0.0,0.0,0.0
618004,8000.0,3,7.21,247.79,A,A3,6388.0,< 1 year,0,65000.0,0,2017-07-01,1,0,215.0,8,15.68,0.0,710.0,714.0,7.0,0.0,0.0,1707.0,17.4,20.0,0,0,Sep-2003,0.0,1.0,3.0,2.0,3.0,3.0,3.0,6.0,6.0,4.0,12.0,3.0,7.0,0.0,0.0,0.0,1.0
343521,10800.0,5,24.85,316.05,E,E3,3032.0,4 years,0,56000.0,1,2017-07-01,0,0,528.0,22,21.65,0.0,700.0,704.0,13.0,0.0,0.0,3103.0,12.3,54.0,1,0,Sep-2001,0.0,1.0,9.0,3.0,6.0,6.0,5.0,16.0,28.0,8.0,25.0,6.0,13.0,0.0,0.0,0.0,4.0
478020,28000.0,5,24.5,813.65,F,F3,262451.0,10+ years,2,67000.0,2,2013-10-01,0,0,79.0,2,28.76,0.0,690.0,694.0,19.0,0.0,0.0,39723.0,72.0,33.0,1,0,Nov-1998,927.0,1.0,0.0,5.0,7.0,7.0,6.0,10.0,8.0,18.0,25.0,7.0,19.0,0.0,0.0,0.0,2.0
423983,10000.0,3,12.61,335.07,C,C2,235026.0,< 1 year,0,132000.0,0,2011-01-01,1,0,238.0,22,20.88,0.0,710.0,714.0,17.0,0.0,0.0,395.0,3.8,27.0,1,0,Feb-1995,71.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773366,11200.0,3,10.91,366.2,B,B4,199.0,7 years,0,70000.0,1,2017-06-01,0,0,504.0,11,29.74,0.0,660.0,664.0,14.0,1.0,1.0,25815.0,78.5,27.0,1,0,Mar-2001,0.0,1.0,0.0,4.0,10.0,10.0,4.0,5.0,9.0,10.0,15.0,10.0,14.0,0.0,0.0,0.0,3.0
68618,10000.0,3,15.2,347.64,D,D4,235634.0,10+ years,1,80004.0,0,2010-12-01,0,5,38.0,21,21.21,0.0,680.0,684.0,6.0,1.0,0.0,16071.0,99.5,7.0,1,0,May-1993,10944.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336063,5200.0,3,11.99,172.69,C,C1,22.0,10+ years,1,46674.0,2,2016-03-01,1,3,32.0,21,22.68,0.0,730.0,734.0,10.0,0.0,0.0,4143.0,19.6,17.0,0,0,Apr-2005,3.0,1.0,0.0,2.0,4.0,4.0,4.0,6.0,8.0,7.0,9.0,4.0,10.0,0.0,0.0,0.0,5.0
201674,9975.0,3,7.9,312.13,A,A4,233637.0,7 years,0,60000.0,0,2013-05-01,0,0,77.0,7,25.64,0.0,720.0,724.0,10.0,0.0,0.0,7717.0,58.5,15.0,1,0,Dec-1997,41168.0,1.0,0.0,2.0,4.0,4.0,3.0,3.0,6.0,5.0,5.0,4.0,10.0,0.0,0.0,0.0,2.0
769168,20400.0,3,13.35,690.81,C,C2,7059.0,2 years,1,51000.0,2,2014-06-01,0,0,17.0,13,13.8,0.0,680.0,684.0,5.0,0.0,0.0,22031.0,89.6,17.0,1,0,May-2002,0.0,1.0,0.0,5.0,5.0,5.0,5.0,7.0,6.0,5.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0
549412,7200.0,3,14.33,247.24,C,C1,323279.0,10+ years,1,37000.0,0,2012-12-01,0,0,602.0,48,25.43,0.0,700.0,704.0,16.0,0.0,0.0,13544.0,41.4,37.0,0,0,Oct-2004,590.0,1.0,1.0,3.0,7.0,7.0,7.0,18.0,9.0,13.0,28.0,8.0,16.0,0.0,0.0,0.0,3.0
111421,4000.0,3,12.12,133.09,B,B3,54.0,NA,1,17400.0,0,2012-07-01,1,4,221.0,8,10.76,0.0,675.0,679.0,7.0,0.0,0.0,5304.0,75.8,8.0,1,0,Feb-2003,4.0,1.0,NA,NA,NA,NA,6.0,NA,NA,NA,NA,NA,7.0,NA,NA,NA,NA
799169,30000.0,5,17.57,754.81,D,D4,1525.0,7 years,0,62000.0,2,2015-05-01,0,4,243.0,13,17.9,0.0,695.0,699.0,15.0,0.0,0.0,38556.0,67.3,28.0,0,0,Nov-1990,4.0,1.0,0.0,6.0,7.0,7.0,6.0,11.0,0.0,12.0,24.0,7.0,15.0,0.0,0.0,0.0,1.0
480360,17000.0,3,6.49,520.96,A,A2,137223.0,7 years,1,83000.0,0,2016-04-01,0,0,524.0,20,16.35,0.0,720.0,724.0,12.0,0.0,0.0,16644.0,47.3,45.0,0,0,Oct-2003,0.0,1.0,0.0,4.0,5.0,5.0,6.0,7.0,33.0,7.0,12.0,5.0,12.0,0.0,0.0,0.0,1.0
80053,12000.0,3,9.44,384.06,B,B1,361046.0,10+ years,0,130000.0,0,2017-12-01,0,0,73.0,23,12.82,0.0,715.0,719.0,8.0,3.0,1.0,7202.0,25.0,11.0,0,0,Oct-2000,0.0,1.0,0.0,3.0,5.0,5.0,4.0,5.0,3.0,6.0,8.0,5.0,8.0,0.0,0.0,0.0,2.0
131744,24000.0,3,6.97,740.73,A,A3,25952.0,8 years,0,122000.0,0,2016-02-01,0,4,298.0,30,23.54,0.0,720.0,724.0,9.0,0.0,0.0,39839.0,88.3,27.0,0,0,Oct-1998,4.0,1.0,0.0,4.0,4.0,4.0,5.0,8.0,9.0,6.0,15.0,4.0,9.0,0.0,0.0,0.0,0.0
787636,17475.0,3,17.76,629.67,D,D1,264765.0,10+ years,0,53000.0,0,2013-09-01,0,5,590.0,8,12.77,0.0,685.0,689.0,10.0,1.0,1.0,12863.0,51.0,11.0,1,0,Nov-2002,513.0,1.0,0.0,4.0,6.0,6.0,5.0,5.0,2.0,8.0,8.0,6.0,10.0,0.0,0.0,0.0,3.0
158103,8000.0,3,9.67,256.9,B,B1,204992.0,4 years,0,163776.0,0,2014-04-01,1,2,308.0,0,24.2,0.0,690.0,694.0,18.0,0.0,0.0,117245.0,55.9,35.0,1,0,May-2001,5.0,1.0,0.0,7.0,9.0,9.0,8.0,10.0,8.0,13.0,25.0,9.0,18.0,0.0,0.0,0.0,0.0
394790,8000.0,3,9.17,255.04,B,B2,10111.0,8 years,1,53000.0,1,2015-12-01,0,4,5.0,4,11.12,0.0,680.0,684.0,5.0,0.0,0.0,6614.0,57.5,11.0,1,0,Aug-2002,4.0,1.0,0.0,2.0,4.0,4.0,2.0,3.0,5.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0
569764,8800.0,3,22.74,339.46,E,E1,54.0,NA,1,36000.0,1,2016-12-01,1,5,185.0,3,23.7,1.0,710.0,714.0,7.0,0.0,0.0,917.0,13.5,17.0,1,0,Jun-1969,6.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,8.0,5.0,8.0,3.0,7.0,0.0,0.0,0.0,3.0
421052,8400.0,3,14.64,289.72,C,C3,13070.0,10+ years,1,50000.0,1,2014-02-01,1,9,422.0,30,10.18,0.0,675.0,679.0,8.0,1.0,1.0,1407.0,22.3,31.0,1,0,Mar-1995,10.0,1.0,5.0,1.0,1.0,1.0,1.0,11.0,11.0,4.0,17.0,1.0,7.0,0.0,0.0,0.0,0.0
74247,21475.0,5,17.57,540.32,D,D4,179878.0,6 years,1,52000.0,1,2014-10-01,0,4,235.0,8,22.77,0.0,725.0,729.0,17.0,0.0,0.0,12894.0,29.2,31.0,0,0,Dec-2006,4.0,1.0,0.0,8.0,8.0,8.0,8.0,14.0,8.0,12.0,22.0,8.0,17.0,0.0,0.0,0.0,3.0
120409,6000.0,3,12.99,202.14,C,C2,1350.0,< 1 year,1,36000.0,1,2016-04-01,1,10,221.0,8,22.53,0.0,680.0,684.0,18.0,0.0,0.0,11776.0,52.8,18.0,0,0,Apr-2006,11.0,1.0,0.0,4.0,7.0,7.0,5.0,5.0,7.0,8.0,8.0,7.0,18.0,0.0,0.0,0.0,5.0
588901,4850.0,3,8.39,152.86,B,B1,7013.0,5 years,0,50000.0,0,2016-03-01,0,4,160.0,4,26.98,0.0,770.0,774.0,18.0,0.0,0.0,16005.0,69.6,45.0,0,0,Aug-2001,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,40.0,2.0,4.0,1.0,18.0,0.0,0.0,0.0,0.0
418864,24000.0,5,15.41,576.14,D,D1,1388.0,9 years,1,90000.0,0,2015-12-01,0,0,599.0,13,9.61,2.0,680.0,684.0,7.0,0.0,0.0,16968.0,58.3,13.0,0,0,Oct-2001,0.0,1.0,0.0,4.0,5.0,5.0,4.0,6.0,1.0,6.0,12.0,6.0,5.0,0.0,2.0,0.0,2.0
384748,18000.0,3,19.52,664.56,D,D4,273028.0,3 years,0,160000.0,2,2013-08-01,1,0,408.0,14,20.12,0.0,680.0,684.0,16.0,0.0,0.0,29810.0,96.8,29.0,1,0,Jan-2001,70.0,1.0,0.0,6.0,9.0,9.0,6.0,9.0,10.0,10.0,17.0,9.0,16.0,0.0,0.0,0.0,2.0
372132,10800.0,3,12.69,362.29,C,C2,62.0,3 years,2,120000.0,1,2015-02-01,0,0,92.0,18,13.37,0.0,685.0,689.0,13.0,0.0,0.0,20316.0,66.0,18.0,1,0,Jul-1985,0.0,1.0,0.0,6.0,9.0,9.0,7.0,11.0,2.0,11.0,16.0,9.0,13.0,0.0,0.0,0.0,4.0
166278,8400.0,3,12.88,282.55,C,C2,916.0,10+ years,0,44000.0,1,2015-12-01,0,0,200.0,22,1.45,0.0,760.0,764.0,3.0,0.0,0.0,1780.0,16.8,5.0,0,0,Jul-2006,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0
609089,10000.0,3,8.24,314.48,B,B1,251879.0,5 years,0,50000.0,1,2017-02-01,0,4,259.0,19,14.07,0.0,670.0,674.0,11.0,0.0,0.0,10857.0,54.8,17.0,1,0,Sep-2003,4.0,1.0,1.0,5.0,8.0,8.0,5.0,7.0,5.0,9.0,12.0,8.0,11.0,0.0,0.0,0.0,1.0
21619,6000.0,3,15.31,208.91,C,C5,1470.0,10+ years,1,75000.0,2,2016-03-01,0,5,74.0,30,23.04,0.0,680.0,684.0,22.0,0.0,0.0,25925.0,87.3,35.0,0,0,Oct-2000,6.0,1.0,0.0,3.0,17.0,17.0,4.0,8.0,10.0,19.0,24.0,17.0,22.0,0.0,0.0,0.0,4.0
